,DATE,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PTS,OPP_PTS,WINS_LOSSES,OPP_WINS_LOSSES,MEAN_PTS,MEAN_PTS_QTR1,MEAN_PTS_QTR2,MEAN_PTS_QTR3,MEAN_PTS_QTR4,MEAN_FG_PCT,MEAN_FT_PCT,MEAN_FG3_PCT,MEAN_AST,MEAN_REB,MEAN_TOV,OPP_TEAM_MEAN_PTS,OPP_TEAM_MEAN_PTS_QTR1,OPP_TEAM_MEAN_PTS_QTR2,OPP_TEAM_MEAN_PTS_QTR3,OPP_TEAM_MEAN_PTS_QTR4,OPP_TEAM_MEAN_FG_PCT,OPP_TEAM_MEAN_FT_PCT,OPP_TEAM_MEAN_FG3_PCT,OPP_TEAM_MEAN_AST,OPP_TEAM_MEAN_REB,OPP_TEAM_MEAN_TOV,ODDS_ML_BETONLINE,ODDS_ML_BOGDOG,ODDS_ML_BUMBET,ODDS_ML_INTERTOPS,ODDS_ML_OPENING,OPP_ODDS_ML_BOGDOG,OPP_ODDS_ML_BUMBET,OPP_ODDS_ML_OPENING,OPP_ODDS_ML_BETONLINE,OPP_ODDS_ML_INTERTOPS
812,2020-02-20,ATL,MIA,129,124,15-41,35-19,110.20,26.70,28.61,27.41,26.70,44.72,78.72,32.88,23.46,42.84,16.07,111.70,29.43,28.30,26.06,26.04,46.82,77.77,37.78,25.33,44.94,13.98,+215,+215,+215,+210,+180,-260,-260,-220,-255,-250
813,2020-02-20,PHI,BKN,112,104,34-21,25-28,108.64,28.64,26.91,26.67,26.05,46.53,74.05,35.40,26.05,45.95,13.87,110.55,28.74,27.66,27.60,25.26,44.49,74.23,34.16,24.02,48.30,14.92,-280,-300,-300,-280,-390,+250,+250,+310,+235,+240
814,2020-02-20,CHI,CHR,93,103,19-36,18-36,106.38,26.15,27.36,26.18,26.22,44.23,76.24,34.61,23.13,42.45,14.53,102.91,26.30,26.07,25.04,24.63,43.36,74.61,34.73,23.78,42.91,14.04,-169,-170,-170,-175,-200,+150,+150,+170,+149,+155
815,2020-02-20,SAC,MEM,129,125,21-33,28-26,107.91,26.09,27.09,27.09,26.70,45.59,76.44,36.04,23.20,42.33,13.93,113.00,29.07,27.28,28.81,27.57,47.29,77.55,35.10,27.35,45.85,14.54,-105,+105,+105,-105,-120,-125,-125,+100,-115,-115
816,2020-02-20,GS,HOU,105,135,12-43,34-20,106.31,25.58,27.31,26.07,26.24,43.33,81.11,34.14,25.20,42.98,14.18,118.17,29.67,30.74,29.02,27.80,45.13,78.74,34.66,21.37,45.56,13.94,+405,+350,+350,+370,+375,-500,-500,-500,-510,-490
817,2020-02-21,WAS,CLE,108,113,20-33,14-40,115.62,28.83,30.19,27.70,28.49,46.39,78.14,36.47,25.58,42.45,13.28,106.13,26.39,26.04,26.37,26.70,45.37,76.53,34.78,22.35,44.43,15.65,-240,-240,-240,-240,-192,+200,+200,+167,+200,+200
818,2020-02-21,ORL,DAL,106,122,24-31,33-22,103.93,25.49,27.00,25.69,25.60,43.35,76.49,33.72,23.22,44.55,12.04,116.44,29.65,29.25,29.75,27.24,46.18,78.09,37.07,24.25,47.05,11.98,+160,+170,+170,+160,+140,-200,-200,-160,-180,-180
819,2020-02-21,NY,IND,98,106,17-38,32-23,104.76,26.31,26.09,25.76,25.82,44.03,69.23,33.44,21.65,46.44,13.89,109.73,26.29,28.55,27.02,27.04,47.78,78.85,36.58,26.24,42.51,12.25,+255,+255,+255,+250,+210,-310,-310,-250,-305,-300
820,2020-02-21,TOR,PHO,118,101,40-15,22-33,112.95,28.49,27.76,28.58,27.47,46.01,79.47,37.68,25.64,45.24,13.60,112.44,28.07,26.84,28.82,28.05,46.27,82.10,34.87,26.89,43.40,14.25,-350,-370,-370,-350,-300,+285,+285,+250,+280,+280
821,2020-02-21,MIN,BOS,117,127,16-37,38-16,112.40,28.34,28.96,26.49,27.02,43.71,75.65,33.16,23.72,45.70,14.85,113.09,26.67,27.61,29.65,28.54,46.24,80.18,36.37,23.26,45.69,13.13,+320,+310,+310,+295,+230,-420,-420,-275,-400,-370
822,2020-02-21,OKC,DEN,113,101,33-22,38-17,110.62,26.27,28.24,27.95,27.13,47.11,80.40,35.36,22.02,43.07,12.89,110.44,27.09,27.09,27.93,27.09,46.49,77.70,35.67,26.47,44.85,12.55,-110,-120,-120,-120,-120,+100,+100,+100,-110,+100
823,2020-02-21,UTA,SAN,104,113,36-18,23-31,111.28,27.74,26.57,28.83,27.94,47.46,76.75,38.69,22.24,45.76,14.43,113.20,27.56,27.80,29.43,27.31,47.12,80.36,36.77,24.52,45.09,12.06,-290,-290,-290,-300,-290,+240,+240,+245,+245,+250
824,2020-02-21,LAL,MEM,117,105,41-12,28-27,114.74,29.87,29.83,28.55,26.02,48.80,73.02,36.34,26.32,46.23,14.62,113.00,29.07,27.28,28.81,27.57,47.29,77.55,35.10,27.35,45.85,14.54,-565,-650,-650,-570,-650,+425,+425,+500,+445,+420
825,2020-02-21,POR,NOP,115,128,25-31,23-32,113.41,29.04,28.02,28.27,26.93,45.56,80.53,36.98,20.04,45.79,12.45,115.76,29.04,29.00,28.93,27.87,46.02,73.73,37.30,26.29,46.62,15.51,+195,+195,+195,+180,+130,-235,-235,-150,-225,-220
826,2020-02-22,LAC,SAC,103,112,37-18,22-33,115.93,28.80,29.87,29.07,27.65,46.23,78.55,36.36,23.82,48.24,14.33,108.29,26.29,27.20,27.09,26.80,45.67,76.30,36.30,23.18,42.05,13.85,-425,-450,-450,-430,-700,+325,+325,+500,+345,+335
827,2020-02-22,CHR,BKN,86,115,19-36,25-29,102.91,26.42,26.09,24.93,24.62,43.42,74.90,34.64,23.75,42.93,14.09,110.43,28.57,27.74,27.57,25.26,44.30,74.32,34.08,23.98,48.31,14.94,+160,+160,+160,+155,+120,-180,-180,-143,-180,-175
828,2020-02-22,ATL,DAL,111,107,16-41,34-22,110.53,26.79,28.65,27.40,26.91,44.78,78.98,33.10,23.44,42.81,16.07,116.54,29.73,29.27,29.70,27.30,46.27,78.14,37.11,24.29,47.11,12.04,-128,-135,-135,-125,+195,+115,+115,-238,+108,+105
829,2020-02-22,MIA,CLE,124,105,35-20,15-40,111.93,29.55,28.29,26.18,26.05,46.70,78.02,37.62,25.38,45.05,14.00,106.25,26.49,26.09,26.25,26.80,45.50,76.23,34.87,22.29,44.47,15.75,-1000,-1100,-1100,-875,-1100,+650,+650,+700,+660,+585
830,2020-02-22,CHI,PHO,104,112,19-37,22-34,106.14,26.04,27.30,26.23,26.11,44.20,76.03,34.42,23.14,42.38,14.50,112.23,27.98,26.71,28.93,27.96,46.18,82.11,34.54,26.93,43.23,14.30,+140,+135,+135,+130,-105,-155,-155,-111,-160,-150
831,2020-02-22,MIL,PHI,119,98,47-8,35-21,119.75,29.53,30.45,29.91,29.76,48.06,73.74,36.05,26.07,51.78,14.16,108.70,28.59,26.71,26.82,26.05,46.48,74.54,35.19,25.93,45.98,13.86,-436,-470,-470,-470,-400,+335,+335,+320,+356,+360
832,2020-02-22,UTA,HOU,110,120,36-19,35-20,111.15,27.62,26.55,28.84,27.96,47.38,76.92,38.65,22.29,45.78,14.47,118.47,29.82,30.80,29.16,27.76,45.26,78.93,34.99,21.55,45.38,13.96,-128,-120,-120,-130,-124,+100,+100,+112,+108,+110
833,2020-02-23,LAL,BOS,114,112,42-12,39-16,114.78,29.83,29.87,28.46,26.15,48.78,72.78,36.25,26.30,46.28,14.61,113.35,26.62,27.78,29.73,28.60,46.24,80.13,36.34,23.22,45.91,13.07,-330,-330,-330,-330,-275,+265,+265,+225,+275,+270
834,2020-02-23,TOR,IND,127,81,41-15,33-23,113.04,28.54,27.91,28.54,27.43,46.11,79.68,37.68,25.61,45.29,13.75,109.66,26.09,28.68,27.05,27.02,47.66,78.85,36.44,26.13,42.64,12.23,-197,-225,-225,-200,-196,+185,+185,+174,+172,+170
835,2020-02-23,DEN,MIN,128,116,38-18,16-38,110.27,26.91,27.16,27.95,27.04,46.51,77.97,35.46,26.34,44.75,12.66,112.48,28.19,29.04,26.65,27.06,43.65,75.91,33.21,23.70,45.65,14.72,-1600,-1700,-1700,-1200,-791,+850,+850,+592,+890,+700
836,2020-02-23,OKC,SAN,131,103,34-22,24-31,110.66,26.29,28.11,27.98,27.27,47.09,80.57,35.34,21.96,43.09,12.88,113.20,27.55,27.98,29.40,27.18,47.07,80.52,36.94,24.47,45.15,11.95,-207,-200,-200,-225,-196,+170,+170,+174,+177,+185
837,2020-02-23,CHI,WAS,126,117,19-38,20-34,106.11,26.00,27.40,26.18,26.07,44.18,76.20,34.46,23.05,42.30,14.68,115.48,29.06,30.09,27.57,28.35,46.22,78.07,36.21,25.56,42.54,13.24,+138,+145,+145,+140,-104,-165,-165,-106,-158,-160
838,2020-02-23,GS,NOP,101,115,12-44,24-32,106.29,25.43,27.41,26.09,26.27,43.43,81.13,33.89,25.21,42.95,14.30,115.98,29.23,29.07,28.93,27.84,46.15,73.40,37.55,26.46,46.61,15.54,+430,+425,+425,+410,+269,-650,-650,-314,-550,-550
839,2020-02-23,POR,DET,107,104,25-32,19-39,113.44,29.14,28.02,28.12,27.02,45.57,80.43,36.98,20.04,45.79,12.47,107.95,27.74,27.90,25.33,26.22,46.14,74.45,36.81,24.14,42.45,14.88,-225,-250,-250,-230,-180,+210,+210,+161,+195,+190
840,2020-02-24,PHI,ATL,129,112,35-22,17-41,108.51,28.46,26.75,26.75,26.04,46.25,74.66,35.16,25.77,45.93,13.79,110.53,26.69,28.79,27.26,27.03,44.76,78.71,32.90,23.50,42.98,15.97,-410,-420,-420,-400,-400,+310,+310,+320,+330,+315
841,2020-02-24,CLE,MIA,125,119,15-41,36-20,106.23,26.59,25.98,26.25,26.80,45.54,76.16,34.90,22.41,44.39,15.89,112.14,29.70,28.57,26.14,25.91,46.87,77.97,37.82,25.54,44.77,14.02,+230,+215,+215,+215,+210,-260,-260,-250,-275,-255
842,2020-02-24,WAS,MIL,134,137,20-35,48-8,115.51,29.09,30.04,27.56,28.42,46.29,78.29,36.28,25.53,42.38,13.44,119.73,29.55,30.36,30.04,29.70,48.14,73.70,36.02,26.23,51.88,14.21,+750,+725,+725,+675,+640,-1300,-1300,-900,-1200,-1100
843,2020-02-24,BKN,ORL,113,115,26-29,24-32,110.51,28.60,27.69,27.67,25.29,44.37,74.31,34.13,24.02,48.42,14.85,103.96,25.36,27.13,25.80,25.54,43.27,76.53,33.41,23.18,44.61,11.95,-168,-175,-175,-165,-150,+155,+155,+130,+148,+145
844,2020-02-24,HOU,NY,123,112,36-20,17-39,118.50,29.96,30.68,29.32,27.63,45.32,78.85,35.12,21.52,45.32,13.89,104.64,26.20,26.05,25.68,25.95,44.01,69.21,33.60,21.64,46.32,13.91,-900,-900,-900,-850,-1400,+550,+550,+825,+640,+575
845,2020-02-24,DAL,MIN,139,123,34-23,16-39,116.37,29.82,29.30,29.53,27.19,46.24,78.00,37.01,24.26,47.12,12.11,112.55,28.36,29.00,26.56,27.09,43.66,75.91,33.24,23.75,45.51,14.73,-1300,-1300,-1300,-1100,-1100,+725,+725,+700,+790,+675
846,2020-02-24,UTA,PHO,111,131,36-20,23-34,111.13,27.77,26.61,28.66,27.91,47.37,76.96,38.39,22.21,45.79,14.45,112.23,27.88,26.68,29.05,27.98,46.14,82.15,34.52,26.91,43.30,14.39,-400,-380,-380,-360,-325,+290,+290,+270,+320,+290
847,2020-02-24,LAC,MEM,124,97,37-19,28-28,115.70,28.52,29.96,29.18,27.52,46.11,78.70,36.31,23.75,48.21,14.41,113.07,29.05,27.11,28.95,27.71,47.32,77.05,35.15,27.21,46.02,14.64,-620,-670,-670,-650,-500,+435,+435,+375,+480,+470
848,2020-02-25,IND,CHR,119,80,33-24,19-37,109.16,25.84,28.53,26.98,27.00,47.38,78.63,36.19,26.07,42.58,12.32,102.61,26.39,25.98,24.80,24.59,43.27,74.59,34.63,23.71,42.96,14.05,-700,-700,-700,-690,-525,+450,+450,+420,+520,+490
849,2020-02-25,TOR,MIL,97,108,42-15,49-8,113.28,28.63,27.93,28.42,27.68,46.20,79.81,37.70,25.72,45.49,13.81,120.04,29.56,30.30,30.18,29.67,48.29,73.85,36.18,26.23,51.75,14.33,-118,-115,-115,-115,+100,-105,-105,-120,-102,-105
850,2020-02-25,CHI,OKC,122,124,20-38,35-22,106.45,26.16,27.59,26.21,26.05,44.36,75.92,34.72,23.12,42.21,14.88,111.02,26.33,28.18,28.14,27.37,47.28,80.68,35.48,22.07,43.28,12.86,+275,+255,+255,+250,+220,-310,-310,-260,-330,-300
851,2020-02-25,DEN,DET,115,98,39-18,19-40,110.58,27.19,27.21,27.88,27.11,46.73,77.78,35.48,26.39,44.63,12.67,107.88,27.68,27.88,25.47,26.10,46.09,74.76,36.71,24.03,42.47,14.81,-1200,-1100,-1100,-950,-850,+650,+650,+615,+750,+625
852,2020-02-25,POR,BOS,106,118,26-32,39-17,113.33,29.33,27.76,28.10,27.02,45.62,80.17,37.07,20.03,45.71,12.43,113.32,26.48,27.91,29.79,28.54,46.24,80.05,36.38,23.16,45.88,13.14,+250,+255,+255,+240,+175,-310,-310,-210,-300,-280
853,2020-02-25,LAL,NOP,118,109,43-12,25-32,114.76,29.80,29.84,28.51,26.16,48.72,72.63,36.17,26.18,46.27,14.58,115.96,29.23,28.86,28.96,28.02,46.16,73.13,37.60,26.60,46.70,15.49,-325,-320,-320,-320,-350,+260,+260,+280,+270,+260
854,2020-02-25,GS,SAC,94,112,12-45,23-33,106.19,25.56,27.33,26.00,26.23,43.43,80.97,33.85,25.26,43.04,14.28,108.36,26.27,27.23,27.21,26.75,45.66,76.32,36.34,23.21,42.16,13.84,+255,+260,+260,+250,+175,-320,-320,-210,-305,-300
855,2020-02-26,WAS,BKN,110,106,20-36,26-30,115.84,29.02,29.89,27.70,28.64,46.32,78.23,36.40,25.55,42.36,13.50,110.55,28.57,27.68,27.77,25.30,44.43,74.24,34.29,24.11,48.43,14.80,+105,+105,+105,+105,+103,-125,-125,-113,-125,-125
856,2020-02-26,CHR,NY,107,101,19-38,17-40,102.21,26.37,25.86,24.56,24.60,43.08,74.15,34.56,23.68,42.89,13.98,104.77,26.32,26.02,25.74,25.95,44.01,69.22,33.67,21.61,46.46,13.96,+112,+110,+110,+110,+103,-130,-130,-113,-132,-130
857,2020-02-26,CLE,PHI,108,94,16-41,36-22,106.56,26.49,26.14,26.21,26.88,45.51,76.09,34.94,22.46,44.56,15.82,108.86,28.67,26.78,26.67,26.24,46.34,75.02,35.24,25.79,45.97,13.74,+275,+275,+275,+275,+262,-350,-350,-305,-330,-340
858,2020-02-26,MIA,MIN,126,129,36-21,16-40,112.26,29.68,28.75,26.23,25.67,46.85,77.93,37.83,25.67,44.84,13.98,112.73,28.34,29.16,26.64,27.09,43.67,75.78,33.29,23.61,45.45,14.66,-750,-800,-800,-700,-600,+500,+500,+450,+550,+500
859,2020-02-26,ATL,ORL,120,130,17-42,25-32,110.56,26.64,28.78,27.47,26.92,44.70,78.91,32.68,23.42,43.00,15.92,104.16,25.30,26.98,26.05,25.68,43.38,76.61,33.50,23.25,44.54,11.91,+120,+120,+120,+120,+117,-140,-140,-130,-140,-140
860,2020-02-26,HOU,MEM,140,112,37-20,28-29,118.58,30.07,30.77,29.32,27.53,45.40,78.62,35.08,21.49,45.19,13.88,112.79,28.79,27.04,28.95,27.77,47.22,76.97,35.01,27.09,46.00,14.61,-900,-850,-850,-770,-600,+525,+525,+447,+640,+535
861,2020-02-26,SAN,DAL,103,109,24-32,35-23,113.02,27.57,27.95,29.20,27.23,46.86,80.58,36.75,24.52,45.11,11.89,116.76,30.02,29.48,29.52,27.22,46.33,77.94,37.00,24.33,47.24,12.10,+158,+160,+160,+155,+190,-180,-180,-230,-178,-175
862,2020-02-26,PHO,LAC,92,102,24-34,38-19,112.55,27.86,26.83,29.19,28.05,46.32,82.24,34.80,27.02,43.21,14.36,115.84,28.72,29.89,29.09,27.63,46.18,78.74,36.45,23.91,48.25,14.37,+275,+260,+260,+250,+190,-320,-320,-220,-330,-300
863,2020-02-26,UTA,BOS,103,114,36-21,40-17,111.12,27.89,26.61,28.61,27.82,47.36,77.26,38.39,22.11,45.51,14.53,113.40,26.51,27.91,29.77,28.61,46.26,80.18,36.63,23.09,45.86,13.16,-200,-190,-190,-200,-165,+165,+165,+145,+170,+170
864,2020-02-27,PHI,NY,115,106,36-23,17-41,108.61,28.47,26.78,26.63,26.24,46.24,74.90,35.22,25.73,45.73,13.64,104.71,26.33,25.90,25.79,25.95,44.12,69.17,33.61,21.62,46.38,13.98,-300,-310,-310,-300,-450,+255,+255,+350,+250,+250
865,2020-02-27,IND,POR,106,100,34-24,26-33,109.33,26.00,28.62,26.95,26.97,47.54,78.70,36.29,26.22,42.83,12.34,113.20,29.24,27.69,28.00,27.17,45.60,80.06,37.15,20.10,45.63,12.51,-505,-550,-550,-500,-444,+375,+375,+365,+400,+375
866,2020-02-27,OKC,SAC,112,108,36-22,24-33,111.24,26.50,28.31,27.98,27.47,47.40,80.53,35.67,22.12,43.17,12.83,108.42,26.39,27.14,27.19,26.82,45.77,75.72,36.44,23.25,42.12,13.77,-320,-360,-360,-310,-252,+280,+280,+220,+270,+255
867,2020-02-27,GS,LAL,86,116,12-46,44-12,105.98,25.50,27.22,26.07,26.14,43.44,81.01,33.54,25.19,42.88,14.31,114.82,29.80,29.91,28.43,26.23,48.63,72.61,36.00,26.20,46.36,14.61,+460,+425,+425,+470,+750,-650,-650,-1200,-600,-650
868,2020-02-28,ORL,MIN,136,125,26-32,17-40,104.60,25.26,27.22,26.28,25.71,43.49,76.52,33.68,23.36,44.67,11.84,113.02,28.35,29.14,26.84,27.21,43.81,75.72,33.36,23.68,45.23,14.68,-315,-350,-350,-330,-292,+275,+275,+252,+265,+270
869,2020-02-28,ATL,BKN,141,118,17-43,26-31,110.72,26.65,28.92,27.53,26.88,44.70,79.15,32.74,23.53,42.98,15.80,110.47,28.37,27.72,27.93,25.25,44.38,74.09,34.18,23.95,48.56,14.86,+113,+120,+120,+110,+125,-140,-140,-145,-133,-130
870,2020-02-28,TOR,CHR,96,99,42-16,20-38,113.00,28.60,27.88,28.26,27.66,46.01,79.67,37.62,25.64,45.45,13.84,102.29,26.43,25.86,24.64,24.55,43.14,74.18,34.54,23.71,42.79,13.98,-1150,-1200,-1200,-1200,-1040,+700,+700,+760,+725,+700
871,2020-02-28,NOP,CLE,116,104,25-33,17-41,115.84,29.17,28.91,28.95,27.93,46.15,73.21,37.51,26.67,46.67,15.57,106.59,26.52,26.16,26.14,26.95,45.61,76.27,35.08,22.48,44.64,15.86,-1100,-1000,-1000,-950,-850,+600,+600,+575,+700,+625
872,2020-02-28,MIA,DAL,126,118,36-22,36-23,112.50,29.66,28.81,26.36,25.78,46.94,77.90,37.89,25.74,44.81,14.10,116.63,30.12,29.37,29.51,27.12,46.25,77.70,37.01,24.34,47.17,12.15,-140,-135,-135,-135,-135,+115,+115,+115,+120,+115
873,2020-02-28,MIL,OKC,133,86,50-8,37-22,119.83,29.48,30.21,30.24,29.57,48.13,74.09,36.13,26.17,51.78,14.31,111.25,26.47,28.25,28.03,27.53,47.42,80.37,35.66,22.08,43.07,12.76,-600,-650,-650,-600,-555,+425,+425,+441,+460,+440
874,2020-02-28,MEM,SAC,101,104,28-30,24-34,112.78,28.59,27.09,29.16,27.71,47.07,76.72,34.97,27.10,46.05,14.60,108.41,26.40,27.26,27.09,26.81,45.75,76.01,36.40,23.36,42.17,13.79,-130,-135,-135,-125,-165,+115,+115,+145,+110,+105
875,2020-02-28,PHO,DET,111,113,24-35,19-41,112.20,27.88,26.71,28.98,28.02,46.20,82.25,34.65,27.05,43.29,14.39,107.72,27.60,27.80,25.48,26.10,46.00,74.85,36.71,24.03,42.32,14.83,-425,-400,-400,-380,-280,+300,+300,+230,+345,+300
876,2020-02-28,UTA,WAS,129,119,36-22,21-36,110.98,27.67,26.78,28.66,27.71,47.32,77.21,38.22,22.00,45.43,14.43,115.74,29.05,29.88,27.58,28.65,46.25,78.26,36.45,25.49,42.30,13.46,-525,-550,-550,-550,-541,+375,+375,+432,+420,+410
877,2020-02-28,LAC,DEN,132,103,39-19,40-18,115.60,28.59,29.95,28.97,27.60,46.15,78.89,36.46,23.88,48.21,14.38,110.66,27.22,27.26,27.79,27.21,46.90,77.85,35.61,26.50,44.57,12.76,-265,-280,-280,-280,-215,+230,+230,+190,+225,+240
878,2020-02-29,NY,CHI,125,115,17-42,20-39,104.73,26.24,25.88,25.92,25.97,44.22,68.98,33.63,21.73,46.25,13.88,106.71,26.19,27.58,26.41,26.10,44.53,75.86,34.78,23.10,42.15,14.81,-140,-135,-135,-140,-147,+115,+115,+133,+120,+120
879,2020-02-29,MIA,BKN,116,113,37-22,26-32,112.73,29.68,28.86,26.34,25.98,47.02,77.83,38.07,25.81,44.73,14.02,110.60,28.50,27.69,28.07,25.16,44.40,74.13,34.28,24.05,48.38,14.79,-330,-330,-330,-310,-284,+265,+265,+246,+275,+255
880,2020-02-29,ATL,POR,129,117,18-43,26-34,111.21,26.69,29.08,27.74,26.98,44.82,79.02,33.03,23.67,43.13,15.67,112.98,29.15,27.65,27.97,27.13,45.61,79.89,37.04,20.00,45.62,12.53,-145,-140,-140,-140,-120,+120,+120,+100,+125,+120
881,2020-02-29,CLE,IND,104,113,17-42,35-24,106.54,26.49,26.22,26.17,26.85,45.61,76.08,35.08,22.56,44.46,15.83,109.27,26.07,28.36,27.12,26.95,47.48,78.69,36.22,26.14,42.92,12.32,+330,+325,+325,+330,+215,-450,-450,-260,-410,-420
882,2020-02-29,MEM,LAL,105,88,28-31,45-12,112.58,28.61,26.92,29.14,27.68,47.00,76.69,34.84,27.10,46.15,14.56,114.84,29.70,29.91,28.63,26.16,48.68,72.50,35.97,26.16,46.32,14.63,+500,+450,+450,+470,+210,-700,-700,-250,-650,-650
883,2020-02-29,BOS,HOU,110,111,41-17,38-20,113.41,26.45,27.95,29.81,28.62,46.38,80.20,36.70,23.05,45.83,13.07,118.95,30.16,30.90,29.47,27.55,45.59,78.70,35.30,21.50,45.17,13.95,+100,+100,+100,+100,-125,-120,-120,+105,-120,-120
884,2020-02-29,SAN,ORL,114,113,24-33,27-32,112.84,27.44,27.96,29.18,27.21,46.78,80.48,36.68,24.47,45.28,11.95,105.14,25.42,27.34,26.41,25.83,43.69,76.61,33.60,23.58,44.83,11.90,-171,-170,-170,-165,-125,+150,+150,+105,+151,+145
885,2020-02-29,PHO,GS,99,115,24-36,12-47,112.18,27.82,26.75,28.93,28.08,46.39,82.12,34.70,27.12,43.20,14.45,105.64,25.47,27.24,25.92,25.98,43.43,81.08,33.44,25.22,42.78,14.51,-550,-500,-500,-550,-400,+350,+350,+320,+430,+410
886,2020-03-01,CHR,MIL,85,93,21-38,51-8,102.24,26.41,25.88,24.58,24.58,43.15,74.14,34.67,23.69,43.05,14.03,120.05,29.51,30.36,30.36,29.51,48.16,74.20,36.34,26.31,52.02,14.36,+700,+650,+650,+650,+500,-1100,-1100,-700,-1100,-1000
887,2020-03-01,MIN,DAL,91,111,17-41,36-24,113.22,28.47,29.16,26.91,27.24,43.89,75.57,33.46,23.74,45.02,14.69,116.65,30.13,29.28,29.65,27.08,46.28,77.86,37.11,24.35,46.97,12.13,+200,+205,+205,+185,+225,-245,-245,-275,-240,-225
888,2020-03-01,LAC,PHI,136,130,40-19,37-23,115.88,28.73,29.93,29.02,27.71,46.28,79.04,36.65,24.07,48.17,14.31,108.72,28.43,26.92,26.62,26.27,46.29,74.92,35.44,25.83,45.70,13.52,-1200,-1100,-1100,-1400,-1100,+650,+650,+700,+750,+750
889,2020-03-01,SAC,DET,106,100,25-34,20-41,108.34,26.31,27.29,27.15,26.75,45.68,76.09,36.27,23.37,42.25,13.71,107.80,27.62,27.72,25.59,26.15,46.05,74.85,36.77,24.08,42.13,14.75,-500,-500,-500,-450,-300,+350,+350,+250,+395,+350
890,2020-03-01,DEN,TOR,133,118,40-19,42-17,110.53,27.22,27.29,27.71,27.15,46.86,77.81,35.61,26.37,44.47,12.78,112.71,28.51,27.71,28.20,27.69,45.80,79.43,37.34,25.53,45.44,13.69,-140,-140,-140,-145,-210,+120,+120,+175,+120,+125
891,2020-03-01,NOP,LAL,114,122,26-33,45-13,115.85,29.41,28.88,28.88,27.81,46.29,73.21,37.52,26.83,46.71,15.58,114.38,29.62,29.76,28.48,26.09,48.55,72.37,35.75,26.16,46.29,14.62,-126,-115,-115,-125,+115,-105,-105,-135,+106,+105
892,2020-03-01,GS,WAS,110,124,13-47,21-37,105.80,25.52,27.33,26.00,25.93,43.49,80.94,33.39,25.30,42.88,14.43,115.79,29.03,29.91,27.47,28.81,46.25,78.16,36.47,25.45,42.28,13.41,+255,+250,+250,+255,+190,-300,-300,-230,-305,-310
893,2020-03-02,NY,HOU,125,123,18-42,39-20,105.07,26.32,26.03,25.87,26.13,44.40,68.99,33.70,21.85,46.32,13.92,118.81,29.97,30.81,29.58,27.47,45.52,78.69,35.13,21.42,45.31,13.98,+430,+410,+410,+440,+360,-620,-620,-450,-550,-600
894,2020-03-02,ORL,POR,107,130,27-33,26-35,105.27,25.45,27.32,26.43,25.93,43.77,76.48,33.73,23.65,44.77,12.00,113.05,29.13,27.66,28.07,27.13,45.69,79.76,36.93,19.90,45.56,12.61,-255,-260,-260,-255,-290,+215,+215,+245,+215,+215
895,2020-03-02,CLE,UTA,113,126,17-43,37-22,106.50,26.57,26.23,26.20,26.70,45.65,76.23,34.94,22.68,44.32,15.78,111.29,27.73,26.78,28.71,27.90,47.35,77.13,38.46,22.02,45.58,14.44,+440,+405,+405,+425,+320,-610,-610,-400,-560,-580
896,2020-03-02,ATL,MEM,88,127,19-43,29-31,111.50,26.63,29.26,28.00,26.90,44.97,79.14,33.21,23.84,43.02,15.71,112.45,28.62,26.95,29.12,27.53,46.97,76.73,34.79,27.10,46.23,14.43,-140,-130,-130,-130,-135,+110,+110,+115,+120,+110
897,2020-03-02,MIA,MIL,105,89,38-22,52-8,112.78,29.58,28.93,26.47,25.97,46.98,77.92,38.05,25.83,44.73,13.88,119.60,29.45,30.17,30.27,29.40,48.04,74.23,36.15,26.20,52.17,14.38,+175,+180,+180,+170,+120,-220,-220,-140,-205,-200
898,2020-03-02,CHI,DAL,109,107,20-40,37-24,106.85,26.17,27.58,26.52,26.15,44.56,75.74,35.01,23.15,42.00,14.70,116.56,30.10,29.38,29.46,27.13,46.28,77.66,36.96,24.41,47.11,12.16,+235,+260,+260,+235,+130,-320,-320,-150,-280,-275
899,2020-03-02,SAN,IND,111,116,25-33,36-24,112.86,27.62,27.88,29.09,27.24,46.87,80.41,36.84,24.53,45.03,12.03,109.33,26.13,28.32,27.17,26.95,47.59,78.69,36.20,26.20,42.83,12.33,+115,+125,+125,+115,-105,-145,-145,-115,-135,-135
900,2020-03-03,CHR,SAN,103,104,21-39,25-34,101.95,26.30,25.83,24.58,24.45,43.00,74.26,34.47,23.67,43.12,13.97,112.83,27.73,27.80,29.05,27.24,46.94,80.39,37.09,24.47,44.81,12.07,+147,+150,+150,+150,+110,-170,-170,-130,-167,-170
901,2020-03-03,BOS,BKN,120,129,41-18,26-33,113.36,26.47,27.95,29.68,28.58,46.24,80.12,36.58,23.03,45.97,13.08,110.64,28.47,27.59,28.12,25.29,44.44,74.12,34.32,24.15,48.31,14.71,-265,-290,-290,-260,-340,+240,+240,+270,+225,+220
902,2020-03-03,OKC,LAC,94,109,37-23,41-19,110.83,26.43,28.17,27.93,27.35,47.22,80.23,35.29,21.95,42.95,12.78,116.22,28.82,30.03,29.17,27.72,46.46,79.08,36.87,24.08,47.98,14.23,+165,+175,+175,+170,+130,-210,-210,-150,-190,-200
